,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
54,kuvvetli sat,"[0, 0, 0.9401709401709397]","[0, 0.11681107032143587, 0.8831889296785641]","[0, 0.4199513381995132, 0.450121654501217]","[0, 0.20002397061770985, 0.3999880146911451]","[0, 0.20002397061770985, 0.3999880146911451]",94.1594464839282,0.22066768159644928,0.22066768159644928,97.00854700854698,26.00987169162823,28.272128308371787,0.5386325277960851,27.141,54.50121654501217,27.99405068260108,28.21471836419753,27.128571428571423,27.25800000000001,2005-06-07,28.14
55,kuvvetli sat,"[0, 0, 0.9627906976744174]","[0, 0.1852694059930383, 0.8147305940069617]","[0, 0.2596736596736599, 0.8508158508158502]","[0, 0.721506870586362, 0.13924656470681898]","[0, 0.721506870586362, 0.13924656470681898]",90.73652970034807,0.07682034329916121,0.07682034329916121,98.13953488372087,26.000442901292878,28.42455709870711,0.5771700470033897,27.2125,58.5081585081585,28.07274884394364,28.1495691872428,27.19523809523809,27.54600000000001,2005-06-08,28.2
56,sat,"[0, 0, 0.5594059405940598]","[0, 0.8957224182611548, 0.10427758173884513]","[0, 0.0056847545219625316, 1]","[0, 0.828412005873234, 0.08579399706338299]","[0, 0.828412005873234, 0.08579399706338299]",55.213879086942256,0.047331324268522934,0.047331324268522934,77.97029702970299,26.00273764892167,28.515262351078324,0.5982201671801552,27.259,64.85788113695094,28.1413646633858,28.18869598765432,27.25666666666667,27.791999999999998,2005-06-09,27.39
57,kuvvetli al,"[0, 0, 0]","[0, 0.07468796289037329, 0.9253120371096267]","[0, 0, 1]","[0.8806491263124019, 0, 0]","[0.8806491263124019, 0, 0]",96.26560185548134,-0.21604601168116133,-0.21604601168116133,100.0,26.03549887385045,28.512501126149544,0.5897624410235919,27.274,73.42857142857143,27.73621705077581,27.52017103909465,27.303809523809523,28.022,2005-06-10,28.42
58,kuvvetli al,"[0, 0, 0]","[0, 0.07636161623783722, 0.9236383837621628]","[0, 0, 1]","[0, 0.41233497301841254, 0.29383251349079376]","[0, 0.41233497301841254, 0.29383251349079376]",96.18191918810814,0.16210320596665184,0.16210320596665184,100.0,25.91227656424471,28.60272343575529,0.6405825884548998,27.2575,65.06329113924053,28.104923543004546,28.267026748971194,27.279523809523806,28.004,2005-06-13,28.5
59,kuvvetli sat,"[0, 0, 0.8663101604278072]","[0, 0.33499433456793754, 0.6650056654320625]","[0, 0, 1]","[0, 0.4917923104096549, 0.25410384479517256]","[0, 0.4917923104096549, 0.25410384479517256]",83.25028327160312,0.14018546620451033,0.14018546620451033,93.31550802139036,25.86518137549452,28.72981862450548,0.6820564878597516,27.2975,68.12933025404158,28.317954965894252,28.458140432098762,27.31285714285714,28.086,2005-06-14,28.25
60,kuvvetli sat,"[0, 0, 0.909090909090908]","[0, 0.362453461609978, 0.6375465383900221]","[0, 0, 1]","[0, 0.9986883822809283, 0.0006558088595358884]","[0, 0.9986883822809283, 0.0006558088595358884]",81.8773269195011,0.00036180039223410176,0.00036180039223410176,95.4545454545454,25.897618238863892,28.868381761136106,0.7073246481600491,27.38300000000001,68.56492027334852,28.281312582323817,28.28167438271605,27.354761904761897,28.13000000000001,2005-06-15,28.33
61,kuvvetli sat,"[0, 0, 0.909090909090908]","[0, 0.40715745413846094, 0.5928425458615391]","[0, 0, 1]","[0, 0.9588243496399568, 0.020587825180021627]","[0, 0.9588243496399568, 0.020587825180021627]",79.64212729307695,0.011358009452099084,0.011358009452099084,95.4545454545454,25.86755832223443,28.959441677765568,0.7361627036978916,27.4135,67.48878923766816,28.30756560165901,28.31892361111111,27.424285714285716,28.152,2005-06-16,28.33
62,sat,"[0, 0, 0.7217391304347825]","[0, 0.5397201990457671, 0.4602798009542329]","[0, 0.0009661835748801195, 1]","[0, 0.9798579521016346, 0.0100710239491827]","[0, 0.9798579521016346, 0.0100710239491827]",73.01399004771164,0.005556040242566951,0.005556040242566951,86.08695652173913,25.871939657156855,29.033060342843147,0.7526477823062567,27.452500000000004,64.975845410628,28.31966258115661,28.325218621399173,27.45714285714286,28.178,2005-06-17,28.18
63,sat,"[0, 0, 0.5565217391304336]","[0, 0.6934243127402757, 0.3065756872597242]","[0, 0, 1]","[0.17607975662380168, 0.6478404867523966, 0]","[0.17607975662380168, 0.6478404867523966, 0]",65.32878436298621,-0.04319691920396807,-0.04319691920396807,77.82608695652168,25.984805568730888,29.05419443126911,0.73080687203291,27.519500000000004,69.1516709511568,28.244354326611376,28.20115740740741,27.494285714285716,28.366,2005-06-20,27.99
64,sat,"[0, 0, 0.530434782608697]","[0, 0.7390583112792045, 0.2609416887207955]","[0, 0, 1]","[0.3467382086251316, 0.3065235827497368, 0]","[0.3467382086251316, 0.3065235827497368, 0]",63.04708443603978,-0.0850638521434881,-0.0850638521434881,76.52173913043485,26.22279756478403,28.97820243521596,0.6560487786742686,27.6005,65.9949622166247,28.10720248383073,28.02213863168724,27.550952380952392,28.318,2005-06-21,27.96
65,sat,"[0, 0, 0.8695652173913055]","[0, 0.499210737746956, 0.500789262253044]","[0, 0.13233830845771138, 1]","[0.24660927515001854, 0.506781449699963, 0]","[0.24660927515001854, 0.506781449699963, 0]",75.0394631126522,-0.06049963458527685,-0.06049963458527685,93.47826086956528,26.37208036843548,29.007919631564523,0.6275807769354851,27.69,61.691542288557216,28.02782859549063,27.967328960905352,27.61904761904761,28.215999999999998,2005-06-22,28.35
66,kuvvetli al,"[0, 0, 0]","[0, 0.3754732098154014, 0.6245267901845986]","[0, 0.33480662983425363, 0.662983425414366]","[0, 0.48216084329793946, 0.25891957835103024]","[0, 0.48216084329793946, 0.25891957835103024]",81.22633950922993,0.08163697191565332,0.08163697191565332,100.0,26.473336799819013,29.017663200180987,0.6057920000861854,27.7455,56.62983425414366,28.201548470471174,28.283185442386827,27.70285714285714,28.158,2005-06-23,28.54
67,kuvvetli sat,"[0, 0, 0.6666666666666663]","[0, 0.7209810559896774, 0.2790189440103225]","[0, 0.4045977011494247, 0.4885057471264382]","[0, 0.15499967120646901, 0.42250016439676547]","[0, 0.15499967120646901, 0.42250016439676547]",63.950947200516126,0.11011467839703216,0.11011467839703216,83.33333333333331,26.634992614050716,29.004007385949286,0.5640511361663286,27.819500000000005,54.88505747126438,28.384046844236718,28.49416152263375,27.774285714285718,28.162,2005-06-24,28.15
68,al,"[0, 0, 0.8803418803418799]","[0, 0.5628783506358533, 0.43712164936414666]","[0, 0.44705882352941245, 0.3823529411764689]","[0.2180970032603317, 0.5638059934793366, 0]","[0.2180970032603317, 0.5638059934793366, 0]",71.85608246820733,-0.053504836723465836,-0.053504836723465836,94.017094017094,26.795605969391204,29.028394030608787,0.5316162050518062,27.911999999999995,53.82352941176469,28.257845114501233,28.204340277777767,27.853809523809534,28.204,2005-06-27,28.4
69,al,"[0, 0, 0.7948717948717965]","[0, 0.6595526623217066, 0.34044733767829344]","[0, 0.5945205479452063, 0.013698630136984491]","[0, 0.770605138508834, 0.11469743074558297]","[0, 0.770605138508834, 0.11469743074558297]",67.02236688391467,0.02989317345603482,0.02989317345603482,89.74358974358982,26.981000529525172,28.94899947047482,0.4685711764165833,27.965,50.136986301369845,28.33449725864273,28.364390432098762,27.92333333333333,28.198,2005-06-28,28.3
70,al,"[0, 0, 0.7008547008547026]","[0, 0.8194941754849847, 0.18050582451501526]","[0, 0.49583333333333374, 0.26041666666666574]","[0.033263740981156184, 0.9334725180376876, 0]","[0.033263740981156184, 0.9334725180376876, 0]",59.02529122575076,-0.008160456142920934,-0.008160456142920934,85.04273504273513,27.2286218468575,28.8573781531425,0.3877991205440474,28.04300000000001,52.60416666666666,28.31589579564909,28.307735339506173,27.985714285714284,28.28,2005-06-29,28.19
71,sat,"[0, 0, 0.6923076923076928]","[0, 0.8915651914019466, 0.10843480859805339]","[0, 0.0185303514376983, 1]","[0.16886293290996796, 0.6622741341800641, 0]","[0.16886293290996796, 0.6622741341800641, 0]",55.42174042990267,-0.041426445659176636,-0.041426445659176636,84.61538461538464,27.490006163632287,28.73499383636771,0.2964256363655761,28.1125,64.53674121405754,28.248010807799098,28.20658436213992,28.05523809523809,28.34800000000001,2005-06-30,28.18
72,al,"[0, 0, 0.7521367521367524]","[0, 0.845504060607093, 0.15449593939290693]","[0, 0.8081447963800917, 0]","[0.12214831974055582, 0.7557033605188884, 0]","[0.12214831974055582, 0.7557033605188884, 0]",57.72479696964535,-0.029966142615737826,-0.029966142615737826,87.60683760683762,27.64845070694849,28.690549293051504,0.2481187109769072,28.1695,44.796380090497706,28.211338313397626,28.181372170781888,28.116190476190482,28.31600000000001,2005-07-01,28.25
73,al,"[0, 0, 0.6666666666666663]","[0.10636828229982755, 0.8936317177001725, 0]","[0, 0.8990654205607487, 0]","[0, 0.9726986583290169, 0.013650670835491539]","[0, 0.9726986583290169, 0.013650670835491539]",44.68158588500862,0.0033599662182588474,0.0033599662182588474,83.33333333333331,27.69212921783043,28.716870782169558,0.2439860867474121,28.2045,42.52336448598128,28.23218530127145,28.23554526748971,28.17,28.244,2005-07-05,28.15
74,al,"[0, 0, 0.8803418803418799]","[0, 0.641788863355799, 0.35821113664420096]","[0, 0.6, 0.0]","[0.1086542811298523, 0.7826914377402954, 0]","[0.1086542811298523, 0.7826914377402954, 0]",67.91055683221005,-0.02665570587514665,-0.02665570587514665,94.017094017094,27.70423228627375,28.72876771372624,0.2439370065363078,28.2165,50.0,28.187869697644693,28.161213991769557,28.206666666666663,28.264,2005-07-06,28.4
75,sat,"[0, 0, 0.9658119658119663]","[0, 0.4407287684440112, 0.5592712315559888]","[0, 0.7818181818181816, 0]","[0, 0.5537826155640859, 0.22310869221795704]","[0, 0.5537826155640859, 0.22310869221795704]",77.96356157779944,0.05491581167595072,0.05491581167595072,98.29059829059831,27.69146805407249,28.72853194592751,0.2469199742511943,28.21,45.45454545454546,28.30225368420882,28.357169495884772,28.21333333333333,28.214000000000002,2005-07-07,28.5
76,al,"[0, 0, 0.8974358974359]","[0, 0.63131964913969, 0.36868035086031]","[0, 0.537219730941704, 0.15695067264573978]","[0, 0.47759439194314524, 0.2612028040284274]","[0, 0.47759439194314524, 0.2612028040284274]",68.4340175430155,0.06429226872632299,0.06429226872632299,94.871794871795,27.688661786584763,28.757338213415238,0.2544467682929709,28.22300000000001,51.5695067264574,28.408881599586426,28.47317386831275,28.219047619047608,28.234,2005-07-08,28.42
77,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0.3064220183486233, 0.7339449541284416]","[0, 0.9108998764234436, 0.044550061788278195]","[0, 0.9108998764234436, 0.044550061788278195]",111.01575223861128,0.010965519895240305,0.010965519895240305,100.0,27.90038226614924,28.57561773385077,0.1607703494527456,28.238000000000003,57.33944954128442,28.414876815495703,28.425842335390943,28.23619047619048,28.296,2005-07-11,28.65
78,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0.1845410628019283, 1]","[0, 0.4478411718288609, 0.2760794140855696]","[0, 0.4478411718288609, 0.2760794140855696]",138.39462172880803,0.0679539867353931,0.0679539867353931,100.0,27.9158912967316,28.66310870326839,0.17790890631828524,28.2895,60.38647342995179,28.541658924787235,28.60961291152263,28.246666666666666,28.344,2005-07-12,28.95
79,kuvvetli al,"[0, 0, 0]","[0, 0, 0.38664187976423514]","[0, 0, 1]","[0, 0, 0.5216933376080419]","[0, 0, 0.5216933376080419]",123.54965301074495,0.1284092197210036,0.1284092197210036,100.0,27.82581081052966,28.77618918947033,0.2262805664144449,28.300999999999995,65.19823788546253,28.76184283789216,28.890252057613164,28.30666666666665,28.424,2005-07-13,29.0
80,kuvvetli sat,"[0, 0, 0.9567099567099561]","[0, 0, 0.8694738925714107]","[0, 0.049541284403671, 1]","[0, 0.2816732878195517, 0.35916335609022415]","[0, 0.2816732878195517, 0.35916335609022415]",105.01150052045445,0.08840420795745985,0.08840420795745985,97.8354978354978,27.7540736127239,28.892926387276106,0.2711554225124305,28.32350000000001,63.761467889908225,28.89026091549933,28.97866512345679,28.33190476190476,28.584,2005-07-14,28.95
81,kuvvetli sat,"[0, 0, 0.8240740740740727]","[0, 0.29014362590348697, 0.709856374096513]","[0, 0.14901960784313587, 1]","[0, 0.7623289975010998, 0.11883550124945008]","[0, 0.7623289975010998, 0.11883550124945008]",85.49281870482565,0.02925008408303853,0.02925008408303853,91.20370370370364,27.72847768085978,28.993522319140226,0.30120110435248715,28.361,61.2745098039216,28.922473166945768,28.95172325102881,28.35571428571429,28.704,2005-07-15,28.81
82,kuvvetli al,"[0, 0, 0]","[0, 0, 0.15912037472293702]","[0, 0, 1]","[0.14464986009899217, 0.7107002798020158, 0]","[0.14464986009899217, 0.7107002798020158, 0]",132.28525513197468,-0.031251025364625214,-0.031251025364625214,100.0,27.730885199872688,29.05311480012731,0.3148165714891934,28.392,73.52941176470591,28.861825871043635,28.83057484567901,28.389047619047624,28.794,2005-07-18,29.48
83,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0.08427672955974856, 1]","[0, 0, 0.7050360883431599]","[0, 0, 0.7050360883431599]",146.95389777217994,0.17353707140364705,0.17353707140364705,100.0,27.599116905871053,29.232883094128947,0.38899194958521344,28.416,62.893081761006286,29.195155058225986,29.36869212962964,28.411904761904754,28.872,2005-07-19,30.0
84,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",147.68197457790328,0.26253945089973385,0.26253945089973385,100.0,27.432188277645906,29.5298117223541,0.4994341535019511,28.480999999999998,77.31481481481477,29.629140075849232,29.891679526748966,28.466666666666665,29.038,2005-07-20,30.53
85,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",213.98935376048667,0.3056075231471809,0.3056075231471809,100.0,27.234308887077688,29.928691112922305,0.6415195775820508,28.5815,85.21400778210109,30.11489787808739,30.42050540123457,28.55333333333333,29.248,2005-07-21,33.0
86,kuvvetli al,"[0, 0, 0]","[0, 0, 0.6576580656583171]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",139.0233358607234,0.8963915399565748,0.8963915399565748,100.0,26.300519407904638,31.11948059209536,1.1473717105216006,28.71,88.02588996763754,31.67059019872655,32.566981738683126,28.674285714285716,29.553999999999995,2005-07-22,33.0
87,kuvvetli al,"[0, 0, 0]","[0, 0, 0.8138345033309483]","[0, 0, 1]","[0, 0, 0.5994188447156314]","[0, 0, 0.5994188447156314]",121.22088465780523,0.5373139812936358,0.5373139812936358,100.0,25.883355185289783,32.001644814710225,1.4567356260524855,28.94250000000001,93.26047358834242,32.38742881706027,32.924742798353904,28.91428571428571,30.364,2005-07-25,33.3
88,kuvvetli sat,"[0, 0, 0.9661590524534702]","[0, 0, 0.9435866816880975]","[0, 0, 1]","[0, 0.20838983870841052, 0.3958050806457947]","[0, 0.20838983870841052, 0.3958050806457947]",106.4305176978584,0.35479632576272024,0.35479632576272024,98.30795262267351,25.590749878442,32.740250121558,1.7022619626466673,29.1655,94.99072356215214,32.879501513743456,33.234297839506176,29.135714285714286,31.202,2005-07-26,33.2
89,kuvvetli sat,"[0, 0, 0.7428087986463626]","[0, 0.21030885175362557, 0.7896911482463744]","[0, 0, 1]","[0, 0.664918834340431, 0.1675405828297845]","[0, 0.664918834340431, 0.1675405828297845]",89.48455741231872,0.15018196104801262,0.15018196104801262,87.14043993231813,25.47588724975357,33.37011275024642,1.8795775001173447,29.422999999999995,95.03676470588236,33.052319324960216,33.20250128600823,29.36238095238095,31.966,2005-07-27,32.54
90,kuvvetli sat,"[0, 0, 0.5600676818950941]","[0, 0.43086323344766897, 0.569136766552331]","[0, 0, 1]","[0.5967416191971447, 0, 0]","[0.5967416191971447, 0, 0]",78.45683832761655,-0.12892364683170146,-0.12892364683170146,78.00338409475471,25.556781359168053,33.769218640831944,1.9553422099199764,29.663,93.1985294117648,32.776068708560096,32.647145061728395,29.602857142857147,32.605999999999995,2005-07-28,32.0
91,al,"[0.04868913857677882, 0.9026217228464424, 0]","[0, 0.8487780415236059, 0.15122195847639402]","[0, 0, 1]","[1.0, 0, 0]","[1.0, 0, 0]",57.5610979238197,-0.2532792996233724,-0.2532792996233724,47.56554307116106,25.742002343462147,34.00799765653785,1.9680941221608816,29.875,84.21926910299004,32.35760028727769,32.10432098765432,29.8,33.008,2005-07-29,30.5
92,al,"[0, 0.7078651685393254, 0.1460674157303373]","[0, 0.7631292303098371, 0.23687076969016288]","[0, 0, 1]","[1.0, 0, 0]","[1.0, 0, 0]",61.843538484508144,-0.5921027649075583,-0.5921027649075583,57.303370786516865,26.035876584461928,34.09512341553806,1.9188682931133632,30.0655,76.4612954186414,31.355953073549525,30.763850308641967,29.97619047619048,32.808,2005-08-01,31.02
93,sat,"[0, 0, 0.7116104868913868]","[0, 0.40244041236104666, 0.5975595876389533]","[0, 0.1883134130146081, 1]","[0.3395731390254929, 0.3208537219490141, 0]","[0.3395731390254929, 0.3208537219490141, 0]",79.87797938194767,-0.20106219450533305,-0.20106219450533305,85.58052434456934,26.25134801418839,34.11165198581161,1.8715009456245768,30.1815,60.2921646746348,31.17480190643949,30.97373971193416,30.08619047619048,32.308,2005-08-02,32.53
94,kuvvetli sat,"[0, 0, 0.7340823970037477]","[0, 0.4189814756506044, 0.5810185243493956]","[0, 0.095, 1]","[0, 0.1933896369905642, 0.4033051815047179]","[0, 0.1933896369905642, 0.4033051815047179]",79.05092621746978,0.36151935272148,0.36151935272148,86.70411985018738,26.413067768292127,34.22693223170788,1.8604439198608944,30.32,62.625,31.905545976496626,32.267065329218106,30.22142857142857,31.852000000000004,2005-08-03,32.59
95,kuvvetli sat,"[0, 0, 0.887640449438203]","[0, 0.36403798192905185, 0.6359620180709481]","[0, 0, 1]","[0, 0.42418910663245524, 0.2879054466837724]","[0, 0.42418910663245524, 0.2879054466837724]",81.79810090354741,0.2580760067147523,0.2580760067147523,94.38202247191015,26.6692720444455,34.4087279555545,1.8427275978830948,30.539,68.9217758985201,32.27461432250335,32.532690329218106,30.42523809523809,31.718000000000004,2005-08-04,33.0
96,sat,"[0, 0, 0.8314606741573047]","[0, 0.45268465967771815, 0.5473153403222818]","[0, 0, 1]","[0, 0.4356661572412431, 0.2821669213793785]","[0, 0.4356661572412431, 0.2821669213793785]",77.36576701611409,0.25293204118006685,0.25293204118006685,91.57303370786524,26.908848805932326,34.58815119406767,1.8284053305084127,30.7485,70.14925373134332,32.665753658408406,32.91868569958847,30.63666666666667,31.728,2005-08-05,32.85
97,kuvvetli sat,"[0, 0, 0.8539325842696625]","[0, 0.479071340972026, 0.520928659027974]","[0, 0, 1]","[0, 0.7923299534556014, 0.10383502327219929]","[0, 0.7923299534556014, 0.10383502327219929]",76.0464329513987,0.0930768364123935,0.0930768364123935,92.69662921348312,27.256100378306307,34.690899621693696,1.770190296044617,30.9735,69.2982456140351,32.765102175933286,32.85817901234568,30.85571428571429,31.928,2005-08-08,32.91
98,sat,"[0, 0, 0.8239700374531842]","[0, 0.5427852078015243, 0.45721479219847566]","[0, 0, 1]","[0, 0.8777197699253263, 0.06114011503733685]","[0, 0.8777197699253263, 0.06114011503733685]",72.86073960992378,0.05480548187144052,0.05480548187144052,91.19850187265921,27.619000211939248,34.77099978806076,1.7028570419336906,31.195000000000004,66.28571428571429,32.843233355577105,32.898038837448546,31.062857142857148,32.398,2005-08-09,32.83
99,sat,"[0, 0, 0.8485436893203879]","[0, 0.5605119094431421, 0.43948809055685784]","[0, 0.02512077294686037, 1]","[0, 0.9960822263102086, 0.0019588868448957224]","[0, 0.9960822263102086, 0.0019588868448957224]",71.97440452784289,0.0017559295954967526,0.0017559295954967526,92.4271844660194,27.990387481542736,34.82561251845726,1.6274345325986963,31.408,64.37198067632849,32.83609772266787,32.83785365226337,31.27666666666667,32.776,2005-08-10,32.91
100,kuvvetli al,"[0, 0, 0]","[0, 0.22894256016934406, 0.7710574398306559]","[0, 0.6577249575551792, 0]","[0, 0.9586429946996273, 0.02067850265018634]","[0, 0.9586429946996273, 0.02067850265018634]",88.5528719915328,0.01853603483459665,0.01853603483459665,100.0,28.38823164501956,34.81576835498044,1.530365883324019,31.602000000000004,48.55687606112052,32.875946989856764,32.89448302469136,31.47571428571429,32.836,2005-08-11,34.08
101,kuvvetli al,"[0, 0, 0]","[0, 0.201223364249081, 0.7987766357509191]","[0, 0.6301507537688454, 0]","[0, 0.21086703964228812, 0.3945664801788559]","[0, 0.21086703964228812, 0.3945664801788559]",89.93883178754595,0.35368605478277004,0.35368605478277004,100.0,28.739698994461264,34.85530100553873,1.4560957169232054,31.7975,49.246231155778865,33.52519126003204,33.87887731481481,31.664285714285718,32.89999999999999,2005-08-12,34.24
102,sat,"[0, 0.004926108374385194, 0.4975369458128074]","[0, 0.7632021411338069, 0.23679785886619314]","[0, 0.371929824561403, 0.5701754385964926]","[0, 0.4072565812578052, 0.2963717093710974]","[0, 0.4072565812578052, 0.2963717093710974]",61.83989294330966,0.26566509296272045,0.26566509296272045,74.87684729064037,29.283704680857447,34.824295319142564,1.3191882472107408,32.054,55.701754385964925,33.91062734530888,34.1762924382716,31.90619047619048,33.116,2005-08-15,32.71
103,al,"[0, 0.4712643678160927, 0.26436781609195364]","[0.13623602759342732, 0.8637639724065727, 0]","[0, 0.29855072463768123, 0.7536231884057969]","[0.5275689802322207, 0, 0]","[0.5275689802322207, 0, 0]",43.188198620328635,-0.31237505187495884,-0.31237505187495884,63.21839080459768,29.93626415871871,34.714735841281296,1.1377313529910946,32.325500000000005,57.53623188405797,33.26323024734821,32.95085519547325,32.15809523809524,33.394,2005-08-16,32.0
104,al,"[0, 0.3070607553366182, 0.34646962233169093]","[0.11453867630318428, 0.8854613236968157, 0]","[0, 0.5562419562419555, 0.10939510939511124]","[0.7213597810844756, 0, 0]","[0.7213597810844756, 0, 0]",44.27306618484079,-0.427119120873229,-0.427119120873229,67.32348111658455,30.417829937542976,34.556170062457035,0.9853190773604892,32.486999999999995,51.09395109395111,32.582076682601624,32.154957561728395,32.34380952380953,33.354,2005-08-17,32.25
105,al,"[0, 0.011494252873561664, 0.4942528735632192]","[0, 0.9377143014463293, 0.0622856985536707]","[0, 0.6, 0.0]","[0.29113697902485564, 0.4177260419502887, 0]","[0.29113697902485564, 0.4177260419502887, 0]",53.114284927683535,-0.17238301024745084,-0.17238301024745084,74.71264367816096,30.77277935828023,34.40122064171977,0.8639145912951299,32.586999999999996,50.0,32.40301572629683,32.23063271604938,32.463809523809516,33.188,2005-08-18,32.7
