,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
2269,al,"[0.4516129032258067, 0.09677419354838662, 0]","[0.3413721751622185, 0.6586278248377815, 0]","[0, 0.791226096737908, 0]","[0, 0, 0.5063296666720761]","[0, 0, 0.5063296666720761]",32.931391241889074,0.03908834446141807,0.03908834446141807,27.419354838709666,5.974624738460113,6.7197352615398875,0.17740726739994553,6.3471800000000025,45.2193475815523,6.396532540312244,6.4356208847736625,6.341123809523811,6.26072,2014-04-25,6.22
2270,kuvvetli al,"[0.6774193548387081, 0, 0]","[0.5398664179950154, 0.4601335820049846, 0]","[0, 0.25152183502426256, 0.8711954124393436]","[0.40061715102537254, 0.19876569794925492, 0]","[0.40061715102537254, 0.19876569794925492, 0]",23.00667910024923,-0.04606461885363266,-0.04606461885363266,16.129032258064598,5.9781913370254856,6.724968662974512,0.17780412522595873,6.3515799999999984,58.711954124393436,6.301343425437994,6.255278806584362,6.351980952380952,6.3203200000000015,2014-04-28,6.15
2271,kuvvetli al,"[0.6774193548387081, 0, 0]","[0.49881788623451917, 0.5011821137654808, 0]","[0, 0.9512880562060902, 0]","[0.4597994937751759, 0.0804010124496481, 0]","[0.4597994937751759, 0.0804010124496481, 0]",25.05910568827404,-0.05286964967834162,-0.05286964967834162,16.129032258064598,5.95952145512483,6.71963854487517,0.18098025946436647,6.3395800000000015,41.21779859484774,6.219736676427313,6.166867026748973,6.345314285714285,6.33632,2014-04-29,6.15
2272,al,"[0.8709677419354839, 0, 0]","[0.6629107126726472, 0.33708928732735266, 0]","[0, 0.9867768595041317, 0]","[0.2608614955382026, 0.4782770089235948, 0]","[0.2608614955382026, 0.4782770089235948, 0]",16.854464366367633,-0.029994934901813163,-0.029994934901813163,6.451612903225811,5.970462107264142,6.679697892735858,0.16886566320755175,6.3250800000000025,39.669421487603294,6.182133566589055,6.152138631687242,6.330552380952381,6.29832,2014-04-30,6.09
2273,al,"[0.7741935483870958, 0, 0]","[0.5597714004602694, 0.44022859953973054, 0]","[0, 0.8304147465437786, 0]","[0.28510819112974073, 0.4297836177405185, 0]","[0.28510819112974073, 0.4297836177405185, 0]",22.011429976986527,-0.032782920358815026,-0.032782920358815026,11.290322580645206,5.977984026265867,6.623175973734133,0.15361713034958724,6.30058,44.23963133640554,6.132453702251817,6.099670781893003,6.316742857142858,6.2732,2014-05-01,6.12
2274,al,"[0.4516129032258067, 0.09677419354838662, 0]","[0.19973229360183736, 0.8002677063981626, 0]","[0, 0.7925545571245186, 0]","[0.085382981462512, 0.829234037074976, 0]","[0.085382981462512, 0.829234037074976, 0]",40.01338531990813,-0.0098176887524426,-0.0098176887524426,27.419354838709666,6.009327628278791,6.53583237172121,0.12535827224819512,6.2725800000000005,45.186136071887034,6.125738470645447,6.1159207818930055,6.290552380952381,6.211599999999999,2014-05-02,6.22
2275,al,"[0.35483870967741893, 0.29032258064516214, 0]","[0, 0.9787199895038614, 0.021280010496138573]","[0, 0.5776486365668307, 0.0558784085829231]","[0, 0.3414166914194294, 0.3292916542902853]","[0, 0.3414166914194294, 0.3292916542902853]",51.06400052480693,0.025421116830401047,0.025421116830401047,32.25806451612905,6.013877106519655,6.476282893480346,0.1100966159430218,6.2450800000000015,50.55878408582923,6.176565765885647,6.2019868827160485,6.265314285714287,6.146000000000001,2014-05-05,6.25
2276,al,"[0.5161290322580634, 0, 0]","[0.13536923485881944, 0.8646307651411805, 0]","[0, 0.47298899237933995, 0.3175275190516501]","[0, 0.3477649040933367, 0.32611754795333164]","[0, 0.3477649040933367, 0.32611754795333164]",43.23153825705903,0.025176077738239044,0.025176077738239044,24.19354838709683,6.001485734859812,6.460674265140189,0.10933060244770867,6.23108,53.1752751905165,6.2161626568296615,6.241338734567901,6.243885714285716,6.146,2014-05-06,6.2
2277,al,"[0.43548387096774255, 0.12903225806451488, 0]","[0.019092757258479906, 0.9809072427415201, 0]","[0, 0.3927031509121068, 0.5182421227197331]","[0.01396642903855215, 0.9720671419228957, 0]","[0.01396642903855215, 0.9720671419228957, 0]",49.045362137076005,-0.0012167888586924749,-0.0012167888586924749,28.225806451612872,6.015386401701679,6.442773598298322,0.1017588563325337,6.2290800000000015,55.18242122719733,6.2074474987352355,6.206230709876543,6.231980952380952,6.166,2014-05-07,6.225
2278,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.501458415451321, 0.2463539613716975]","[0, 0.8884174417635057, 0.05579127911824718]","[0, 0.8884174417635057, 0.05579127911824718]",-19.646086378339824,0.004307053051919141,0.004307053051919141,0.0,6.018724161996449,6.419435838003551,0.0954075419064528,6.21908,52.463539613716975,6.216912082750549,6.221219135802468,6.227695238095237,6.176,2014-05-08,5.94
2279,kuvvetli al,"[1.0, 0, 0]","[0.39425096049373587, 0, 0]","[0, 0.43491940182559685, 0.4127014954360078]","[0.9341196922075444, 0, 0]","[0.9341196922075444, 0, 0]",-11.900597953736447,-0.08138275224296088,-0.08138275224296088,0.0,5.976105298101232,6.447554701898768,0.11224985804703233,6.21183,54.12701495436008,6.0675967440125085,5.986213991769548,6.2193619047619055,6.202999999999999,2014-05-09,5.92
2280,kuvvetli al,"[1.0, 0, 0]","[0.17899339349428617, 0, 0]","[0, 0.6823824901327586, 0]","[0.6616114578278054, 0, 0]","[0.6616114578278054, 0, 0]",-16.129566708598908,-0.057641180035782114,-0.057641180035782114,0.0,5.926789979241985,6.464870020758015,0.12811429559905507,6.19583,32.059562253318965,5.9880102643979205,5.9303690843621375,6.198885714285715,6.1670000000000025,2014-05-12,5.84
2281,kuvvetli al,"[0.9277108433734934, 0, 0]","[0.9963859836071461, 0, 0]","[0, 0.7355754857996999, 0]","[0.6176263299227573, 0, 0]","[0.6176263299227573, 0, 0]",-0.07100127822674039,-0.05380908999792844,-0.05380908999792844,3.614457831325332,5.870443596678729,6.495216403321271,0.14875543015298626,6.18283,33.3893871449925,5.908200808104924,5.854391718106996,6.182695238095239,6.1069999999999975,2014-05-13,5.87
2282,al,"[0.6144578313253009, 0, 0]","[0.49422760237315894, 0.5057723976268411, 0]","[0.7140077821011683, 0.3143968871595327, 0]","[0.2395268075396171, 0.5209463849207657, 0]","[0.2395268075396171, 0.5209463849207657, 0]",25.288619881342047,-0.020868151047620742,-0.020868151047620742,19.27710843373496,5.8267145750684115,6.5119454249315885,0.16315020234837513,6.16933,22.859922178988317,5.887602333146386,5.8667341820987655,6.166504761904763,6.025,2014-05-14,6.0
2283,al,"[0.16602409638554264, 0.6679518072289148, 0]","[0, 0.9107237654141399, 0.08927623458586012]","[0.867063492063491, 0.2531746031746036, 0]","[0, 0.1374152380276664, 0.4312923809861668]","[0, 0.1374152380276664, 0.4312923809861668]",54.463811729293006,0.02891299536573388,0.02891299536573388,41.69879518072287,5.80456881184555,6.505091188154452,0.16679104197831035,6.1548300000000005,21.32936507936509,5.9482089182145135,5.977121913580247,6.15507619047619,5.9590000000000005,2014-05-15,6.1861
2284,kuvvetli al,"[0.5662650602409646, 0, 0]","[0.3630376780015524, 0.6369623219984476, 0]","[0, 0.9164835164835162, 0]","[0, 0, 0]","[0, 0, 0]",31.84811609992238,0.0741502237179068,0.0741502237179068,21.68674698795177,5.7965950550738246,6.498064944926178,0.16701664044103653,6.147330000000001,37.912087912087905,6.076483521138059,6.150633744855965,6.147457142857144,5.914,2014-05-16,6.02
2285,al,"[0.5903614457831328, 0, 0]","[0.39088560780367176, 0.6091143921963282, 0]","[0, 0.5296364876717681, 0.17590878082057984]","[0.05611484848511166, 0.8877703030297767, 0]","[0.05611484848511166, 0.8877703030297767, 0]",30.45571960981641,-0.004888860442094689,-0.004888860442094689,20.48192771084336,5.793186872920624,6.505083127079376,0.1694991081330362,6.149135,51.7590878082058,6.046026720524397,6.041137860082303,6.149176190476192,5.96322,2014-05-19,6.01
2286,al,"[0.6867469879518074, 0, 0]","[0.4986482357385558, 0.5013517642614442, 0]","[0, 0.8180842140580455, 0]","[0.13815920216393301, 0.7236815956721341, 0]","[0.13815920216393301, 0.7236815956721341, 0]",25.06758821307221,-0.012036761684384169,-0.012036761684384169,15.662650602409625,5.795926311406995,6.490343688593002,0.16533747075857327,6.143134999999999,44.54789464854886,6.026600547692615,6.014563786008233,6.1429857142857145,5.9832199999999975,2014-05-20,5.97
2287,al,"[0.5662650602409646, 0, 0]","[0.30781066474245306, 0.6921893352575469, 0]","[0, 0.7400805463141308, 0]","[0.22132561270049814, 0.5573487745990037, 0]","[0.22132561270049814, 0.5573487745990037, 0]",34.60946676287735,-0.019282419216384742,-0.019282419216384742,21.68674698795177,5.780204508096082,6.473065491903918,0.16496690090662675,6.1266349999999985,46.49798634214673,5.996080644525027,5.9767982253086425,6.136795238095237,6.01722,2014-05-21,6.02
2288,al,"[0, 0.9393939393939411, 0.030303030303029457]","[0, 0.7842396963652487, 0.21576030363475127]","[0, 0.8603714632876245, 0]","[0, 0.914272304497339, 0.04286384775133053]","[0, 0.914272304497339, 0.04286384775133053]",60.78801518173756,0.003178363900171455,0.003178363900171455,51.51515151515147,5.793201016882672,6.429508983117327,0.1515018967225371,6.1113550000000005,43.49071341780939,6.008978336202707,6.01215670010288,6.119176190476191,6.03722,2014-05-22,6.18
2289,al,"[0, 0.9605263157894691, 0.019736842105265426]","[0, 0.7867626376810992, 0.2132373623189008]","[0, 0.9629105425512614, 0]","[0, 0, 0.6765626075540817]","[0, 0, 0.6765626075540817]",60.66186811594504,0.050167268709305546,0.050167268709305546,50.98684210526327,5.822591410551064,6.3623185894489325,0.12850647116615935,6.0924549999999975,40.927236436218465,6.1011959000149725,6.151363168724277,6.107004761904761,6.041219999999999,2014-05-23,6.15
2290,al,"[0.14473684210526344, 0.7105263157894731, 0]","[0, 0.920451925092742, 0.07954807490725799]","[0, 0.7136179191689663, 0]","[0, 0.4047162655191987, 0.29764186724040065]","[0, 0.4047162655191987, 0.29764186724040065]",53.9774037453629,0.022070211043691224,0.022070211043691224,42.76315789473683,5.815755102115379,6.342354897884622,0.12538090375458213,6.0790549999999985,47.15955202077584,6.1275118362814105,6.149582047325102,6.09662380952381,6.04,2014-05-27,6.1
2291,al,"[0, 0.6315789473684174, 0.1842105263157913]","[0, 0.5233013161024695, 0.4766986838975305]","[0, 0.6824946378485401, 0]","[0.058049636633643535, 0.8839007267327129, 0]","[0.058049636633643535, 0.8839007267327129, 0]",73.83493419487652,-0.005057423834824881,-0.005057423834824881,59.210526315789565,5.814499108293887,6.336610891706113,0.1243123293838632,6.0755550000000005,47.937634053786496,6.112677022600257,6.1076195987654325,6.0824333333333325,6.066,2014-05-28,6.2
2292,al,"[0.2763157894736845, 0.4473684210526309, 0]","[0.0491723818872029, 0.9508276181127971, 0]","[0, 0.8020691884901388, 0]","[0, 0.3472565727669779, 0.32637171361651107]","[0, 0.3472565727669779, 0.32637171361651107]",47.541380905639855,0.024200535579860905,0.024200535579860905,36.18421052631577,5.807560437829995,6.3385495621700025,0.12642598198571614,6.073054999999999,44.94827028774653,6.1597629417863935,6.183963477366254,6.076719047619048,6.0840000000000005,2014-05-29,6.06
2293,al,"[0, 0.5657894736842084, 0.2171052631578958]","[0, 0.4935956924172828, 0.5064043075827172]","[0, 0.10579737692453989, 1]","[0.31890991459752027, 0.3621801708049595, 0]","[0.31890991459752027, 0.3621801708049595, 0]",75.32021537913586,-0.025953766567513803,-0.025953766567513803,60.85526315789479,5.810065552167767,6.341044447832233,0.1264235465867769,6.0755550000000005,62.3550655768865,6.105969198666277,6.080015432098764,6.0791,6.130000000000001,2014-05-30,6.21
2294,al,"[0, 0.8342105263157867, 0.08289473684210663]","[0, 0.6506887202576732, 0.3493112797423268]","[0, 0.36113291247227525, 0.597167718819312]","[0, 0.3092570399407015, 0.34537148002964924]","[0, 0.3092570399407015, 0.34537148002964924]",67.46556398711634,0.025609372509983075,0.025609372509983075,54.14473684210533,5.801676163364139,6.346433836635863,0.12970420792183876,6.074055,55.97167718819312,6.162064238601128,6.187673611111111,6.074814285714287,6.138,2014-06-02,6.1692
2295,al,"[0, 0.6973684210526264, 0.15131578947368682]","[0, 0.5829968328072371, 0.41700316719276287]","[0, 0.004282724199001677, 1]","[0, 0.8460448910341817, 0.07697755448290915]","[0, 0.8460448910341817, 0.07697755448290915]",70.85015835963814,0.005707902886165073,0.005707902886165073,57.56578947368434,5.811302833187357,6.345807166812643,0.12726293657744892,6.0785550000000015,64.89293189502496,6.165911953080912,6.171619855967077,6.08052857142857,6.144,2014-06-03,6.19
2296,al,"[0.2105263157894727, 0.5789473684210545, 0]","[0, 0.9846471163866884, 0.015352883613311547]","[0, 0.1224261771747814, 1]","[0, 0.8008821657131232, 0.0995589171434384]","[0, 0.8008821657131232, 0.0995589171434384]",50.76764418066558,0.007382315979298505,0.007382315979298505,39.473684210526365,5.816454639850786,6.335575360149214,0.12360017149962554,6.076015,61.939345570630465,6.1789006058314015,6.1862829218107,6.082871428571428,6.14784,2014-06-05,6.08
2297,al,"[0.2763157894736845, 0.4473684210526309, 0]","[0.0516594165066627, 0.9483405834933373, 0]","[0, 0.2677740863787372, 0.830564784053157]","[0.3504730951327076, 0.29905380973458484, 0]","[0.3504730951327076, 0.29905380973458484, 0]",47.417029174666865,-0.0285224650690088,-0.0285224650690088,36.18421052631577,5.821076420741713,6.324953579258287,0.11997075202775576,6.073015,58.30564784053157,6.125571847785058,6.097049382716049,6.081442857142857,6.16584,2014-06-06,6.06
2298,al,"[0.17763157894736792, 0.6447368421052642, 0]","[0, 0.9040418493837307, 0.09595815061626936]","[0, 0.7987449658143657, 0]","[0.3033691444187115, 0.393261711162577, 0]","[0.3033691444187115, 0.393261711162577, 0]",54.79790753081347,-0.024689015918387014,-0.024689015918387014,41.118421052631604,5.827483497439933,6.306546502560067,0.11406262026669944,6.0670150000000005,45.03137585464086,6.0902144788813475,6.065525462962962,6.0733476190476186,6.14184,2014-06-09,6.09
2299,al,"[0.3749999999999985, 0.250000000000003, 0]","[0.12370836309327374, 0.8762916369067263, 0]","[0, 0.5131944444444443, 0.21701388888888928]","[0.05951417390168354, 0.880971652196633, 0]","[0.05951417390168354, 0.880971652196633, 0]",43.81458184533631,-0.0048434272695852,-0.0048434272695852,31.250000000000075,5.8262423210093255,6.291287678990673,0.11072508523365432,6.0587649999999975,52.17013888888889,6.090098828504153,6.085255401234567,6.066680952380952,6.14184,2014-06-10,6.03
2300,al,"[0.7368421052631575, 0, 0]","[0.6589710754696163, 0.34102892453038364, 0]","[0, 0.43007646559048424, 0.4248088360237894]","[0.23524027158753721, 0.5295194568249255, 0]","[0.23524027158753721, 0.5295194568249255, 0]",17.051446226519182,-0.019144500740175367,-0.019144500740175367,13.157894736842124,5.844305333719102,6.288224666280893,0.10569507918137867,6.0662650000000005,54.248088360237894,6.057692597447993,6.038548096707817,6.060252380952381,6.1178399999999975,2014-06-11,5.92
2301,al,"[0.3749999999999985, 0.250000000000003, 0]","[0.20362205651640067, 0.7963779434835994, 0]","[0, 0.47520798668885106, 0.3119800332778723]","[0.5449795883282926, 0, 0]","[0.5449795883282926, 0, 0]",39.818897174179966,-0.044351938814392255,-0.044351938814392255,31.250000000000075,5.866654607174575,6.276875392825425,0.09767161563115463,6.071765,53.11980033277872,5.9834465890201525,5.93909465020576,6.0645380952380945,6.09,2014-06-12,6.03
2302,al,"[0.6052631578947364, 0, 0]","[0.6428200517048579, 0.3571799482951421, 0]","[0, 0.7957713390759582, 0]","[0, 0.8476440903101037, 0.07617795484494815]","[0, 0.8476440903101037, 0.07617795484494815]",17.858997414757106,0.005648612394125507,0.005648612394125507,19.736842105263182,5.895675720437278,6.255854279562725,0.08575679979177353,6.0757650000000005,45.105716523101044,6.008548918470073,6.014197530864197,6.0645380952380945,6.0360000000000005,2014-06-13,5.96
